source_record_id,bill_billing_period_start_date,bill_billing_period_end_date,line_item_usage_start_date,line_item_usage_end_date,bill_payer_account_id,line_item_usage_account_id,account_name,product_product_name,line_item_usage_type,line_item_operation,product_region,line_item_resource_id,line_item_usage_amount,pricing_unit,pricing_public_on_demand_rate,pricing_public_on_demand_cost,line_item_unblended_rate,line_item_unblended_cost,line_item_line_item_type,pricing_term,currency,team,application,environment,cost_center,resource_tags,is_deliberate_anomaly,data_quality_scenario
aws-2026-05-07-222222222222-04-02,2026-05-01,2026-06-01,2026-05-07T00:00:00+00:00,2026-05-08T00:00:00+00:00,999999999999,222222222222,development-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-2222-04-02,1756746.5487,GB-Seconds,1.66667e-05,29.2792,1.55e-05,27.2296,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-05-07-222222222222-05-01,2026-05-01,2026-06-01,2026-05-07T00:00:00+00:00,2026-05-08T00:00:00+00:00,999999999999,222222222222,development-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-2222-05-01,91.4739,GB,0.5,45.737,0.46,42.078,Usage,OnDemand,USD,,,,,{},False,untagged
aws-2026-05-07-222222222222-05-02,2026-05-01,2026-06-01,2026-05-07T00:00:00+00:00,2026-05-08T00:00:00+00:00,999999999999,222222222222,development-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-2222-05-02,89.2929,GB,0.5,44.6465,0.46,41.0747,Usage,OnDemand,USD,Platform,Shared-Observability,development,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""development"",""team"":""Platform""}",False,valid
aws-2026-05-08-111111111111-01-01,2026-05-01,2026-06-01,2026-05-08T00:00:00+00:00,2026-05-09T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-1111-01-01,1089.8225,Hrs,0.096,104.623,0.084,91.5451,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-05-08-111111111111-01-02,2026-05-01,2026-06-01,2026-05-08T00:00:00+00:00,2026-05-09T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-1111-01-02,989.2949,Hrs,0.096,94.9723,0.084,83.1008,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-05-08-111111111111-02-01,2026-05-01,2026-06-01,2026-05-08T00:00:00+00:00,2026-05-09T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-1111-02-01,224.944,GB-Mo,0.023,5.1737,0.0215,4.8363,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-05-08-111111111111-02-02,2026-05-01,2026-06-01,2026-05-08T00:00:00+00:00,2026-05-09T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-1111-02-02,230.5422,GB-Mo,0.023,5.3025,0.0215,4.9567,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-05-08-111111111111-03-01,2026-05-01,2026-06-01,2026-05-08T00:00:00+00:00,2026-05-09T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-1111-03-01,209.5868,Hrs,0.192,40.2407,0.17,35.6298,Usage,OnDemand,USD,,,,,{},False,untagged
aws-2026-05-08-111111111111-03-02,2026-05-01,2026-06-01,2026-05-08T00:00:00+00:00,2026-05-09T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-1111-03-02,231.9856,Hrs,0.192,44.5412,0.17,39.4376,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-05-08-111111111111-04-01,2026-05-01,2026-06-01,2026-05-08T00:00:00+00:00,2026-05-09T00:00:00+00:00,999999999999,111111111111,production-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-1111-04-01,4948335.538,GB-Seconds,1.66667e-05,82.4724,1.55e-05,76.6992,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-05-08-111111111111-04-02,2026-05-01,2026-06-01,2026-05-08T00:00:00+00:00,2026-05-09T00:00:00+00:00,999999999999,111111111111,production-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-1111-04-02,4932024.5513,GB-Seconds,1.66667e-05,82.2006,1.55e-05,76.4464,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-05-08-111111111111-05-01,2026-05-01,2026-06-01,2026-05-08T00:00:00+00:00,2026-05-09T00:00:00+00:00,999999999999,111111111111,production-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-1111-05-01,205.8769,GB,0.5,102.9384,0.46,94.7034,Usage,OnDemand,USD,Platform,Shared-Observability,production,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""production"",""team"":""Platform""}",False,valid
aws-2026-05-08-111111111111-05-02,2026-05-01,2026-06-01,2026-05-08T00:00:00+00:00,2026-05-09T00:00:00+00:00,999999999999,111111111111,production-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-1111-05-02,218.849,GB,0.5,109.4245,0.46,100.6705,Usage,OnDemand,USD,Platform,Shared-Observability,production,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""production"",""team"":""Platform""}",False,valid
aws-2026-05-08-222222222222-01-01,2026-05-01,2026-06-01,2026-05-08T00:00:00+00:00,2026-05-09T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-2222-01-01,435.0705,Hrs,0.096,41.7668,0.084,36.5459,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-05-08-222222222222-01-02,2026-05-01,2026-06-01,2026-05-08T00:00:00+00:00,2026-05-09T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-2222-01-02,389.9935,Hrs,0.096,37.4394,0.084,32.7595,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-05-08-222222222222-02-01,2026-05-01,2026-06-01,2026-05-08T00:00:00+00:00,2026-05-09T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-2222-02-01,96.1199,GB-Mo,0.023,2.2108,0.0215,2.0666,Usage,OnDemand,USD,,,,,{},False,untagged
aws-2026-05-08-222222222222-02-02,2026-05-01,2026-06-01,2026-05-08T00:00:00+00:00,2026-05-09T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-2222-02-02,83.1236,GB-Mo,0.023,1.9118,0.0215,1.7872,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-05-08-222222222222-03-01,2026-05-01,2026-06-01,2026-05-08T00:00:00+00:00,2026-05-09T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-2222-03-01,81.7543,Hrs,0.192,15.6968,0.17,13.8982,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-05-08-222222222222-03-02,2026-05-01,2026-06-01,2026-05-08T00:00:00+00:00,2026-05-09T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-2222-03-02,85.1297,Hrs,0.192,16.3449,0.17,14.4721,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-05-08-222222222222-04-01,2026-05-01,2026-06-01,2026-05-08T00:00:00+00:00,2026-05-09T00:00:00+00:00,999999999999,222222222222,development-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-2222-04-01,1812671.7199,GB-Seconds,1.66667e-05,30.2113,1.55e-05,28.0964,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-05-08-222222222222-04-02,2026-05-01,2026-06-01,2026-05-08T00:00:00+00:00,2026-05-09T00:00:00+00:00,999999999999,222222222222,development-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-2222-04-02,1705204.6825,GB-Seconds,1.66667e-05,28.4201,1.55e-05,26.4307,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-05-08-222222222222-05-01,2026-05-01,2026-06-01,2026-05-08T00:00:00+00:00,2026-05-09T00:00:00+00:00,999999999999,222222222222,development-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-2222-05-01,88.7936,GB,0.5,44.3968,0.46,40.8451,Usage,OnDemand,USD,Platform,Shared-Observability,development,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""development"",""team"":""Platform""}",False,valid
aws-2026-05-08-222222222222-05-02,2026-05-01,2026-06-01,2026-05-08T00:00:00+00:00,2026-05-09T00:00:00+00:00,999999999999,222222222222,development-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-2222-05-02,85.7156,GB,0.5,42.8578,0.46,39.4292,Usage,OnDemand,USD,Platform,Shared-Observability,development,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""development"",""team"":""Platform""}",False,valid
aws-2026-05-09-111111111111-01-01,2026-05-01,2026-06-01,2026-05-09T00:00:00+00:00,2026-05-10T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-1111-01-01,1025.9161,Hrs,0.096,98.4879,0.084,86.177,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-05-09-111111111111-01-02,2026-05-01,2026-06-01,2026-05-09T00:00:00+00:00,2026-05-10T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-1111-01-02,1130.9058,Hrs,0.096,108.567,0.084,94.9961,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-05-09-111111111111-02-01,2026-05-01,2026-06-01,2026-05-09T00:00:00+00:00,2026-05-10T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-1111-02-01,228.711,GB-Mo,0.023,5.2604,0.0215,4.9173,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-05-09-111111111111-02-02,2026-05-01,2026-06-01,2026-05-09T00:00:00+00:00,2026-05-10T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-1111-02-02,222.8511,GB-Mo,0.023,5.1256,0.0215,4.7913,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-05-09-111111111111-03-01,2026-05-01,2026-06-01,2026-05-09T00:00:00+00:00,2026-05-10T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-1111-03-01,213.679,Hrs,0.192,41.0264,0.17,36.3254,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-05-09-111111111111-03-02,2026-05-01,2026-06-01,2026-05-09T00:00:00+00:00,2026-05-10T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-1111-03-02,206.7369,Hrs,0.192,39.6935,0.17,35.1453,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-05-09-111111111111-04-01,2026-05-01,2026-06-01,2026-05-09T00:00:00+00:00,2026-05-10T00:00:00+00:00,999999999999,111111111111,production-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-1111-04-01,4492080.1757,GB-Seconds,1.66667e-05,74.8682,1.55e-05,69.6272,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-05-09-111111111111-04-02,2026-05-01,2026-06-01,2026-05-09T00:00:00+00:00,2026-05-10T00:00:00+00:00,999999999999,111111111111,production-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-1111-04-02,4817543.6613,GB-Seconds,1.66667e-05,80.2926,1.55e-05,74.6719,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-05-09-111111111111-05-01,2026-05-01,2026-06-01,2026-05-09T00:00:00+00:00,2026-05-10T00:00:00+00:00,999999999999,111111111111,production-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-1111-05-01,242.9406,GB,0.5,121.4703,0.46,111.7527,Usage,OnDemand,USD,Platform,Shared-Observability,production,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""production"",""team"":""Platform""}",False,valid
aws-2026-05-09-111111111111-05-02,2026-05-01,2026-06-01,2026-05-09T00:00:00+00:00,2026-05-10T00:00:00+00:00,999999999999,111111111111,production-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-1111-05-02,206.4506,GB,0.5,103.2253,0.46,94.9673,Usage,OnDemand,USD,Platform,Shared-Observability,production,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""production"",""team"":""Platform""}",False,valid
aws-2026-05-09-222222222222-01-01,2026-05-01,2026-06-01,2026-05-09T00:00:00+00:00,2026-05-10T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-2222-01-01,449.0238,Hrs,0.096,43.1063,0.084,37.718,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-05-09-222222222222-01-02,2026-05-01,2026-06-01,2026-05-09T00:00:00+00:00,2026-05-10T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-2222-01-02,407.1837,Hrs,0.096,39.0896,0.084,34.2034,Usage,OnDemand,USD,,,,,{},False,untagged
aws-2026-05-09-222222222222-02-01,2026-05-01,2026-06-01,2026-05-09T00:00:00+00:00,2026-05-10T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-2222-02-01,91.7675,GB-Mo,0.023,2.1107,0.0215,1.973,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-05-09-222222222222-02-02,2026-05-01,2026-06-01,2026-05-09T00:00:00+00:00,2026-05-10T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-2222-02-02,97.3948,GB-Mo,0.023,2.2401,0.0215,2.094,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-05-09-222222222222-03-01,2026-05-01,2026-06-01,2026-05-09T00:00:00+00:00,2026-05-10T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-2222-03-01,91.1791,Hrs,0.192,17.5064,0.17,15.5004,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-05-09-222222222222-03-02,2026-05-01,2026-06-01,2026-05-09T00:00:00+00:00,2026-05-10T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-2222-03-02,88.9341,Hrs,0.192,17.0753,0.17,15.1188,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-05-09-222222222222-04-01,2026-05-01,2026-06-01,2026-05-09T00:00:00+00:00,2026-05-10T00:00:00+00:00,999999999999,222222222222,development-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-2222-04-01,1617476.8593,GB-Seconds,1.66667e-05,26.958,1.55e-05,25.0709,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-05-09-222222222222-04-02,2026-05-01,2026-06-01,2026-05-09T00:00:00+00:00,2026-05-10T00:00:00+00:00,999999999999,222222222222,development-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-2222-04-02,1623606.9052,GB-Seconds,1.66667e-05,27.0602,1.55e-05,25.1659,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-05-09-222222222222-05-01,2026-05-01,2026-06-01,2026-05-09T00:00:00+00:00,2026-05-10T00:00:00+00:00,999999999999,222222222222,development-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-2222-05-01,79.21,GB,0.5,39.605,0.46,36.4366,Usage,OnDemand,USD,Platform,Shared-Observability,development,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""development"",""team"":""Platform""}",False,valid
aws-2026-05-09-222222222222-05-02,2026-05-01,2026-06-01,2026-05-09T00:00:00+00:00,2026-05-10T00:00:00+00:00,999999999999,222222222222,development-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-2222-05-02,85.2059,GB,0.5,42.603,0.46,39.1947,Usage,OnDemand,USD,Platform,Shared-Observability,development,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""development"",""team"":""Platform""}",False,valid
aws-2026-05-10-111111111111-01-01,2026-05-01,2026-06-01,2026-05-10T00:00:00+00:00,2026-05-11T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-1111-01-01,1091.1557,Hrs,0.096,104.751,0.084,91.6571,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-05-10-111111111111-01-02,2026-05-01,2026-06-01,2026-05-10T00:00:00+00:00,2026-05-11T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-1111-01-02,990.6225,Hrs,0.096,95.0998,0.084,83.2123,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-05-10-111111111111-02-01,2026-05-01,2026-06-01,2026-05-10T00:00:00+00:00,2026-05-11T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-1111-02-01,257.381,GB-Mo,0.023,5.9198,0.0215,5.5337,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-05-10-111111111111-02-02,2026-05-01,2026-06-01,2026-05-10T00:00:00+00:00,2026-05-11T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-1111-02-02,235.2026,GB-Mo,0.023,5.4097,0.0215,5.0569,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-05-10-111111111111-03-01,2026-05-01,2026-06-01,2026-05-10T00:00:00+00:00,2026-05-11T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-1111-03-01,229.9683,Hrs,0.192,44.1539,0.17,39.0946,Usage,OnDemand,USD,,,,,{},False,untagged
aws-2026-05-10-111111111111-03-02,2026-05-01,2026-06-01,2026-05-10T00:00:00+00:00,2026-05-11T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-1111-03-02,236.4068,Hrs,0.192,45.3901,0.17,40.1892,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-05-10-111111111111-04-01,2026-05-01,2026-06-01,2026-05-10T00:00:00+00:00,2026-05-11T00:00:00+00:00,999999999999,111111111111,production-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-1111-04-01,4454977.0461,GB-Seconds,1.66667e-05,74.2498,1.55e-05,69.0521,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-05-10-111111111111-04-02,2026-05-01,2026-06-01,2026-05-10T00:00:00+00:00,2026-05-11T00:00:00+00:00,999999999999,111111111111,production-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-1111-04-02,4360063.3026,GB-Seconds,1.66667e-05,72.6679,1.55e-05,67.581,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-05-10-111111111111-05-01,2026-05-01,2026-06-01,2026-05-10T00:00:00+00:00,2026-05-11T00:00:00+00:00,999999999999,111111111111,production-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-1111-05-01,237.6118,GB,0.5,118.8059,0.46,109.3014,Usage,OnDemand,USD,Platform,Shared-Observability,production,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""production"",""team"":""Platform""}",False,valid
aws-2026-05-10-111111111111-05-02,2026-05-01,2026-06-01,2026-05-10T00:00:00+00:00,2026-05-11T00:00:00+00:00,999999999999,111111111111,production-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-1111-05-02,210.6883,GB,0.5,105.3442,0.46,96.9166,Usage,OnDemand,USD,Platform,Shared-Observability,production,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""production"",""team"":""Platform""}",False,valid
aws-2026-05-10-222222222222-01-01,2026-05-01,2026-06-01,2026-05-10T00:00:00+00:00,2026-05-11T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-2222-01-01,414.3399,Hrs,0.096,39.7766,0.084,34.8046,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-05-10-222222222222-01-02,2026-05-01,2026-06-01,2026-05-10T00:00:00+00:00,2026-05-11T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-2222-01-02,382.6547,Hrs,0.096,36.7348,0.084,32.143,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-05-10-222222222222-02-01,2026-05-01,2026-06-01,2026-05-10T00:00:00+00:00,2026-05-11T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-2222-02-01,84.6849,GB-Mo,0.023,1.9478,0.0215,1.8207,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-05-10-222222222222-02-02,2026-05-01,2026-06-01,2026-05-10T00:00:00+00:00,2026-05-11T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-2222-02-02,87.7724,GB-Mo,0.023,2.0188,0.0215,1.8871,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
